timestamp,src_ip,query,record_type,response,dns_server,category
2024-03-04 11:08:44,10.10.5.101,trello.com,A,93.184.78.127,10.10.50.1,Normal
2024-03-10 13:36:59,10.10.3.105,portal.azure.com,A,93.184.32.72,10.10.50.1,Normal
2024-03-09 12:07:10,10.10.2.102,portal.azure.com,A,93.184.56.61,10.10.50.1,Normal
2024-03-08 13:31:36,10.10.2.104,www.dropbox.com,A,93.184.81.199,10.10.50.1,Normal
2024-03-28 15:49:08,10.10.2.104,outlook.office365.com,A,93.184.36.175,10.10.50.1,Normal
2024-03-22 09:52:34,10.10.4.105,docs.microsoft.com,A,93.184.153.65,10.10.50.1,Normal
2024-03-08 12:32:01,10.10.5.110,www.salesforce.com,A,93.184.198.82,10.10.50.1,Normal
2024-03-12 08:26:18,10.10.6.101,www.office.com,A,93.184.105.65,10.10.50.1,Normal
2024-03-18 11:34:24,10.10.1.103,www.google.com,A,93.184.141.166,10.10.50.1,Normal
2024-03-26 10:25:03,10.10.8.101,www.office.com,A,93.184.57.157,10.10.50.1,Normal
2024-03-12 14:59:46,10.10.6.103,slack.com,A,93.184.33.96,10.10.50.1,Normal
2024-03-07 10:44:08,10.10.2.106,www.microsoft.com,A,93.184.156.32,10.10.50.1,Normal
2024-03-20 14:59:36,10.10.8.102,www.linkedin.com,A,93.184.174.157,10.10.50.1,Normal
2024-03-06 11:02:02,10.10.7.101,teams.microsoft.com,A,93.184.22.32,10.10.50.1,Normal
2024-03-24 11:02:49,10.10.1.103,zoom.us,A,93.184.179.165,10.10.50.1,Normal
2024-03-10 10:43:55,10.10.1.103,slack.com,A,93.184.160.180,10.10.50.1,Normal
2024-03-29 15:53:20,10.10.5.110,www.salesforce.com,A,93.184.13.116,10.10.50.1,Normal
2024-03-20 15:58:44,10.10.2.105,www.microsoft.com,A,93.184.109.148,10.10.50.1,Normal
2024-03-05 12:10:38,10.10.7.102,portal.azure.com,A,93.184.183.156,10.10.50.1,Normal
2024-03-17 13:18:22,10.10.3.102,portal.azure.com,A,93.184.7.108,10.10.50.1,Normal
2024-03-18 09:16:41,10.10.5.104,stackoverflow.com,A,93.184.135.149,10.10.50.1,Normal
2024-03-26 11:33:14,10.10.5.107,www.microsoft.com,A,93.184.149.179,10.10.50.1,Normal
2024-03-22 11:02:06,10.10.8.101,www.office.com,A,93.184.100.61,10.10.50.1,Normal
2024-03-24 13:13:05,10.10.1.103,portal.azure.com,A,93.184.160.61,10.10.50.1,Normal
2024-03-26 10:29:42,10.10.5.102,www.linkedin.com,A,93.184.92.159,10.10.50.1,Normal
2024-03-20 08:50:07,10.10.6.104,www.dropbox.com,A,93.184.191.19,10.10.50.1,Normal
2024-03-02 10:25:37,10.10.3.105,zoom.us,A,93.184.29.22,10.10.50.1,Normal
2024-03-14 09:34:24,10.10.1.101,outlook.office365.com,A,93.184.6.112,10.10.50.1,Normal
2024-03-15 17:10:20,10.10.5.101,trello.com,A,93.184.106.72,10.10.50.1,Normal
2024-03-17 11:27:52,10.10.5.102,www.google.com,A,93.184.39.38,10.10.50.1,Normal
2024-03-11 13:17:01,10.10.4.102,portal.azure.com,A,93.184.81.148,10.10.50.1,Normal
2024-03-20 16:34:33,10.10.1.101,teams.microsoft.com,A,93.184.125.170,10.10.50.1,Normal
2024-03-15 13:29:17,10.10.4.102,stackoverflow.com,A,93.184.89.54,10.10.50.1,Normal
2024-03-03 16:48:44,10.10.1.102,outlook.office365.com,A,93.184.99.96,10.10.50.1,Normal
2024-03-09 09:51:17,10.10.3.103,outlook.office365.com,A,93.184.94.100,10.10.50.1,Normal
2024-03-10 09:27:36,10.10.8.104,zoom.us,A,93.184.139.181,10.10.50.1,Normal
2024-03-13 16:42:33,10.10.6.105,github.com,A,93.184.29.30,10.10.50.1,Normal
2024-03-19 10:47:54,10.10.5.107,trello.com,A,93.184.117.105,10.10.50.1,Normal
2024-03-06 10:54:02,10.10.7.101,stackoverflow.com,A,93.184.105.162,10.10.50.1,Normal
2024-03-25 15:56:58,10.10.5.103,www.google.com,A,93.184.189.156,10.10.50.1,Normal
2024-03-23 12:55:50,10.10.5.102,zoom.us,A,93.184.68.184,10.10.50.1,Normal
2024-03-07 09:44:46,10.10.3.103,www.office.com,A,93.184.155.24,10.10.50.1,Normal
2024-03-05 12:33:11,10.10.4.105,portal.azure.com,A,93.184.28.4,10.10.50.1,Normal
2024-03-28 09:10:35,10.10.6.103,stackoverflow.com,A,93.184.28.105,10.10.50.1,Normal
2024-03-29 10:03:50,10.10.4.103,www.office.com,A,93.184.114.29,10.10.50.1,Normal
2024-03-03 11:34:56,10.10.1.104,portal.azure.com,A,93.184.48.48,10.10.50.1,Normal
2024-03-24 17:51:52,10.10.5.104,www.google.com,A,93.184.139.68,10.10.50.1,Normal
2024-03-20 14:08:14,10.10.5.104,zoom.us,A,93.184.72.166,10.10.50.1,Normal
2024-03-25 13:40:26,10.10.8.104,teams.microsoft.com,A,93.184.145.69,10.10.50.1,Normal
2024-03-10 10:03:21,10.10.2.104,www.microsoft.com,A,93.184.72.93,10.10.50.1,Normal
2024-03-04 15:10:47,10.10.2.107,zoom.us,A,93.184.142.177,10.10.50.1,Normal
2024-03-12 08:30:01,10.10.2.106,teams.microsoft.com,A,93.184.127.198,10.10.50.1,Normal
2024-03-25 11:55:38,10.10.1.101,portal.azure.com,A,93.184.135.64,10.10.50.1,Normal
2024-03-13 09:33:50,10.10.4.103,stackoverflow.com,A,93.184.32.43,10.10.50.1,Normal
2024-03-25 15:36:54,10.10.4.101,slack.com,A,93.184.103.134,10.10.50.1,Normal
2024-03-12 17:07:52,10.10.2.107,portal.azure.com,A,93.184.112.57,10.10.50.1,Normal
2024-03-20 11:50:05,10.10.6.104,stackoverflow.com,A,93.184.191.3,10.10.50.1,Normal
2024-03-17 11:17:57,10.10.9.101,outlook.office365.com,A,93.184.126.68,10.10.50.1,Normal
2024-03-24 09:21:10,10.10.5.110,trello.com,A,93.184.144.31,10.10.50.1,Normal
2024-03-14 15:48:02,10.10.6.102,outlook.office365.com,A,93.184.67.107,10.10.50.1,Normal
2024-03-25 17:29:47,10.10.2.102,www.salesforce.com,A,93.184.11.86,10.10.50.1,Normal
2024-03-04 09:44:07,10.10.5.103,portal.azure.com,A,93.184.104.104,10.10.50.1,Normal
2024-03-14 15:03:23,10.10.3.101,portal.azure.com,A,93.184.92.130,10.10.50.1,Normal
2024-03-19 17:14:35,10.10.1.102,www.dropbox.com,A,93.184.157.111,10.10.50.1,Normal
2024-03-13 17:15:00,10.10.6.102,www.linkedin.com,A,93.184.67.61,10.10.50.1,Normal
2024-03-13 16:40:46,10.10.1.105,portal.azure.com,A,93.184.195.183,10.10.50.1,Normal
2024-03-25 10:17:17,10.10.3.102,stackoverflow.com,A,93.184.129.90,10.10.50.1,Normal
2024-03-28 13:27:36,10.10.3.103,teams.microsoft.com,A,93.184.147.118,10.10.50.1,Normal
2024-03-02 13:07:33,10.10.3.105,docs.microsoft.com,A,93.184.87.52,10.10.50.1,Normal
2024-03-09 10:16:39,10.10.2.106,teams.microsoft.com,A,93.184.137.136,10.10.50.1,Normal
2024-03-06 13:55:46,10.10.2.106,slack.com,A,93.184.133.101,10.10.50.1,Normal
2024-03-17 11:50:22,10.10.6.106,github.com,A,93.184.191.131,10.10.50.1,Normal
2024-03-03 12:10:12,10.10.5.110,www.microsoft.com,A,93.184.140.173,10.10.50.1,Normal
2024-03-26 17:11:48,10.10.5.104,www.microsoft.com,A,93.184.66.9,10.10.50.1,Normal
2024-03-25 11:54:37,10.10.5.105,trello.com,A,93.184.119.2,10.10.50.1,Normal
2024-03-14 10:11:22,10.10.3.105,www.office.com,A,93.184.180.57,10.10.50.1,Normal
2024-03-14 09:48:52,10.10.2.102,portal.azure.com,A,93.184.170.152,10.10.50.1,Normal
2024-03-21 10:03:25,10.10.7.102,teams.microsoft.com,A,93.184.40.54,10.10.50.1,Normal
2024-03-04 10:14:27,10.10.7.103,www.salesforce.com,A,93.184.38.159,10.10.50.1,Normal
2024-03-01 13:15:15,10.10.5.108,outlook.office365.com,A,93.184.8.81,10.10.50.1,Normal
2024-03-10 17:44:15,10.10.5.106,www.office.com,A,93.184.153.46,10.10.50.1,Normal
2024-03-02 12:23:51,10.10.2.103,www.google.com,A,93.184.83.88,10.10.50.1,Normal
2024-03-23 12:41:02,10.10.8.101,teams.microsoft.com,A,93.184.43.19,10.10.50.1,Normal
2024-03-26 14:21:37,10.10.9.104,teams.microsoft.com,A,93.184.195.32,10.10.50.1,Normal
2024-03-06 08:20:59,10.10.6.101,slack.com,A,93.184.48.157,10.10.50.1,Normal
2024-03-10 17:27:41,10.10.4.105,www.google.com,A,93.184.148.18,10.10.50.1,Normal
2024-03-03 15:33:16,10.10.3.103,trello.com,A,93.184.193.108,10.10.50.1,Normal
2024-03-01 10:22:19,10.10.9.101,www.linkedin.com,A,93.184.141.94,10.10.50.1,Normal
2024-03-14 13:02:45,10.10.2.107,www.linkedin.com,A,93.184.16.146,10.10.50.1,Normal
2024-03-04 08:15:04,10.10.9.101,www.linkedin.com,A,93.184.39.53,10.10.50.1,Normal
2024-03-27 10:49:32,10.10.2.102,docs.microsoft.com,A,93.184.34.55,10.10.50.1,Normal
2024-03-09 11:23:15,10.10.2.105,www.microsoft.com,A,93.184.183.33,10.10.50.1,Normal
2024-03-07 12:30:39,10.10.8.105,outlook.office365.com,A,93.184.87.191,10.10.50.1,Normal
2024-03-25 17:29:43,10.10.7.103,www.salesforce.com,A,93.184.98.124,10.10.50.1,Normal
2024-03-18 13:14:56,10.10.5.101,www.office.com,A,93.184.130.46,10.10.50.1,Normal
2024-03-23 14:19:04,10.10.9.104,stackoverflow.com,A,93.184.129.69,10.10.50.1,Normal
2024-03-01 11:51:17,10.10.4.104,www.salesforce.com,A,93.184.23.109,10.10.50.1,Normal
2024-03-30 16:11:32,10.10.7.102,www.microsoft.com,A,93.184.76.164,10.10.50.1,Normal
2024-03-14 12:02:47,10.10.7.102,portal.azure.com,A,93.184.82.88,10.10.50.1,Normal
2024-03-13 15:49:12,10.10.1.105,trello.com,A,93.184.199.86,10.10.50.1,Normal
2024-03-04 09:58:09,10.10.7.101,zoom.us,A,93.184.24.84,10.10.50.1,Normal
2024-03-12 10:14:55,10.10.8.105,docs.microsoft.com,A,93.184.99.68,10.10.50.1,Normal
2024-03-19 15:06:23,10.10.5.109,outlook.office365.com,A,93.184.71.153,10.10.50.1,Normal
2024-03-14 16:18:46,10.10.2.103,www.microsoft.com,A,93.184.143.96,10.10.50.1,Normal
2024-03-21 14:38:55,10.10.8.101,www.office.com,A,93.184.44.32,10.10.50.1,Normal
2024-03-10 13:23:36,10.10.5.106,www.microsoft.com,A,93.184.10.64,10.10.50.1,Normal
2024-03-17 08:24:51,10.10.9.102,www.dropbox.com,A,93.184.137.62,10.10.50.1,Normal
2024-03-11 09:52:48,10.10.4.101,www.google.com,A,93.184.51.117,10.10.50.1,Normal
2024-03-26 17:52:43,10.10.5.107,zoom.us,A,93.184.136.83,10.10.50.1,Normal
2024-03-19 11:00:23,10.10.2.104,zoom.us,A,93.184.40.137,10.10.50.1,Normal
2024-03-18 14:42:14,10.10.8.104,teams.microsoft.com,A,93.184.187.131,10.10.50.1,Normal
2024-03-28 08:18:31,10.10.2.102,stackoverflow.com,A,93.184.19.151,10.10.50.1,Normal
2024-03-11 13:20:14,10.10.1.102,zoom.us,A,93.184.11.149,10.10.50.1,Normal
2024-03-16 08:43:37,10.10.9.101,github.com,A,93.184.146.148,10.10.50.1,Normal
2024-03-16 08:45:09,10.10.1.103,www.office.com,A,93.184.34.38,10.10.50.1,Normal
2024-03-23 17:24:46,10.10.1.105,docs.microsoft.com,A,93.184.107.152,10.10.50.1,Normal
2024-03-25 14:03:53,10.10.2.103,zoom.us,A,93.184.48.38,10.10.50.1,Normal
2024-03-19 17:43:01,10.10.3.105,zoom.us,A,93.184.58.163,10.10.50.1,Normal
2024-03-20 10:22:38,10.10.2.102,www.microsoft.com,A,93.184.97.25,10.10.50.1,Normal
2024-03-19 17:04:33,10.10.6.104,outlook.office365.com,A,93.184.69.21,10.10.50.1,Normal
2024-03-04 16:11:44,10.10.8.103,www.dropbox.com,A,93.184.101.153,10.10.50.1,Normal
2024-03-18 11:53:03,10.10.8.104,docs.microsoft.com,A,93.184.56.54,10.10.50.1,Normal
2024-03-12 13:58:41,10.10.4.101,www.salesforce.com,A,93.184.78.28,10.10.50.1,Normal
2024-03-11 11:04:37,10.10.3.101,stackoverflow.com,A,93.184.57.17,10.10.50.1,Normal
2024-03-30 13:33:34,10.10.8.102,www.salesforce.com,A,93.184.179.116,10.10.50.1,Normal
2024-03-10 09:35:08,10.10.1.102,www.google.com,A,93.184.55.80,10.10.50.1,Normal
2024-03-08 10:33:44,10.10.2.104,www.linkedin.com,A,93.184.20.157,10.10.50.1,Normal
2024-03-15 13:59:55,10.10.3.101,teams.microsoft.com,A,93.184.56.113,10.10.50.1,Normal
2024-03-14 09:46:18,10.10.1.103,www.microsoft.com,A,93.184.84.4,10.10.50.1,Normal
2024-03-05 09:08:29,10.10.1.104,github.com,A,93.184.43.184,10.10.50.1,Normal
2024-03-24 11:37:13,10.10.2.105,stackoverflow.com,A,93.184.159.46,10.10.50.1,Normal
2024-03-29 15:54:33,10.10.2.104,www.salesforce.com,A,93.184.77.162,10.10.50.1,Normal
2024-03-12 15:11:55,10.10.1.103,github.com,A,93.184.68.144,10.10.50.1,Normal
2024-03-14 11:01:44,10.10.4.103,teams.microsoft.com,A,93.184.20.120,10.10.50.1,Normal
2024-03-04 10:35:50,10.10.5.107,www.microsoft.com,A,93.184.194.143,10.10.50.1,Normal
2024-03-16 12:44:26,10.10.3.102,www.salesforce.com,A,93.184.99.34,10.10.50.1,Normal
2024-03-09 15:55:06,10.10.8.104,docs.microsoft.com,A,93.184.73.198,10.10.50.1,Normal
2024-03-20 13:29:33,10.10.2.101,stackoverflow.com,A,93.184.78.144,10.10.50.1,Normal
2024-03-05 15:47:48,10.10.8.104,slack.com,A,93.184.190.159,10.10.50.1,Normal
2024-03-10 12:52:56,10.10.1.105,outlook.office365.com,A,93.184.157.88,10.10.50.1,Normal
2024-03-20 16:38:40,10.10.9.104,github.com,A,93.184.38.126,10.10.50.1,Normal
2024-03-16 09:51:20,10.10.4.105,outlook.office365.com,A,93.184.32.129,10.10.50.1,Normal
2024-03-28 09:17:37,10.10.4.103,outlook.office365.com,A,93.184.32.75,10.10.50.1,Normal
2024-03-26 11:11:42,10.10.4.104,portal.azure.com,A,93.184.144.110,10.10.50.1,Normal
2024-03-28 11:03:53,10.10.5.108,portal.azure.com,A,93.184.90.195,10.10.50.1,Normal
2024-03-25 14:18:35,10.10.8.103,teams.microsoft.com,A,93.184.124.36,10.10.50.1,Normal
2024-03-18 10:11:45,10.10.5.108,trello.com,A,93.184.154.102,10.10.50.1,Normal
2024-03-28 08:46:36,10.10.5.109,www.office.com,A,93.184.145.90,10.10.50.1,Normal
2024-03-20 17:22:03,10.10.9.103,www.salesforce.com,A,93.184.89.19,10.10.50.1,Normal
2024-03-16 10:54:21,10.10.5.109,www.linkedin.com,A,93.184.108.194,10.10.50.1,Normal
2024-03-27 16:18:18,10.10.3.104,www.dropbox.com,A,93.184.103.146,10.10.50.1,Normal
2024-03-01 10:10:10,10.10.9.103,www.google.com,A,93.184.175.132,10.10.50.1,Normal
2024-03-21 13:13:52,10.10.2.107,outlook.office365.com,A,93.184.129.190,10.10.50.1,Normal
2024-03-09 11:19:50,10.10.4.105,stackoverflow.com,A,93.184.38.20,10.10.50.1,Normal
2024-03-13 12:45:25,10.10.8.101,portal.azure.com,A,93.184.75.64,10.10.50.1,Normal
2024-03-02 09:04:10,10.10.8.102,slack.com,A,93.184.109.195,10.10.50.1,Normal
2024-03-09 09:38:24,10.10.5.101,docs.microsoft.com,A,93.184.80.122,10.10.50.1,Normal
2024-03-16 13:21:00,10.10.4.101,www.linkedin.com,A,93.184.75.27,10.10.50.1,Normal
2024-03-18 11:54:08,10.10.5.104,trello.com,A,93.184.16.42,10.10.50.1,Normal
2024-03-13 08:12:40,10.10.2.102,outlook.office365.com,A,93.184.185.73,10.10.50.1,Normal
2024-03-08 08:45:56,10.10.1.104,github.com,A,93.184.47.27,10.10.50.1,Normal
2024-03-18 12:08:42,10.10.5.107,www.dropbox.com,A,93.184.31.29,10.10.50.1,Normal
2024-03-14 12:08:14,10.10.3.105,www.microsoft.com,A,93.184.194.91,10.10.50.1,Normal
2024-03-22 15:07:03,10.10.2.105,teams.microsoft.com,A,93.184.29.9,10.10.50.1,Normal
2024-03-07 11:23:22,10.10.1.105,www.google.com,A,93.184.68.168,10.10.50.1,Normal
2024-03-22 17:46:18,10.10.7.102,docs.microsoft.com,A,93.184.152.161,10.10.50.1,Normal
2024-03-19 13:44:26,10.10.4.101,www.linkedin.com,A,93.184.199.40,10.10.50.1,Normal
2024-03-14 10:12:54,10.10.1.103,www.dropbox.com,A,93.184.138.167,10.10.50.1,Normal
2024-03-16 13:00:39,10.10.8.103,www.microsoft.com,A,93.184.77.130,10.10.50.1,Normal
2024-03-17 13:51:37,10.10.3.105,docs.microsoft.com,A,93.184.55.165,10.10.50.1,Normal
2024-03-01 11:17:07,10.10.6.106,www.dropbox.com,A,93.184.142.32,10.10.50.1,Normal
2024-03-15 13:31:01,10.10.8.104,zoom.us,A,93.184.156.27,10.10.50.1,Normal
2024-03-23 15:08:22,10.10.6.104,teams.microsoft.com,A,93.184.109.8,10.10.50.1,Normal
2024-03-11 10:24:20,10.10.5.106,www.google.com,A,93.184.48.78,10.10.50.1,Normal
2024-03-26 11:40:43,10.10.1.101,www.dropbox.com,A,93.184.189.29,10.10.50.1,Normal
2024-03-21 15:40:20,10.10.8.101,outlook.office365.com,A,93.184.127.172,10.10.50.1,Normal
2024-03-08 13:22:54,10.10.4.105,www.office.com,A,93.184.92.6,10.10.50.1,Normal
2024-03-01 13:00:28,10.10.9.103,github.com,A,93.184.200.97,10.10.50.1,Normal
2024-03-14 15:23:42,10.10.2.101,stackoverflow.com,A,93.184.142.97,10.10.50.1,Normal
2024-03-09 12:20:30,10.10.5.105,www.office.com,A,93.184.143.82,10.10.50.1,Normal
2024-03-19 14:22:41,10.10.7.101,outlook.office365.com,A,93.184.193.178,10.10.50.1,Normal
2024-03-01 13:38:31,10.10.6.103,www.salesforce.com,A,93.184.172.75,10.10.50.1,Normal
2024-03-07 16:09:30,10.10.7.103,github.com,A,93.184.192.178,10.10.50.1,Normal
2024-03-12 11:47:02,10.10.8.102,teams.microsoft.com,A,93.184.3.144,10.10.50.1,Normal
2024-03-26 15:56:57,10.10.2.106,www.salesforce.com,A,93.184.121.4,10.10.50.1,Normal
2024-03-22 14:17:24,10.10.3.103,slack.com,A,93.184.195.95,10.10.50.1,Normal
2024-03-25 12:30:46,10.10.7.102,slack.com,A,93.184.63.124,10.10.50.1,Normal
2024-03-25 11:00:33,10.10.6.103,www.office.com,A,93.184.31.20,10.10.50.1,Normal
2024-03-22 16:36:51,10.10.5.106,teams.microsoft.com,A,93.184.185.190,10.10.50.1,Normal
2024-03-26 10:04:16,10.10.4.104,stackoverflow.com,A,93.184.73.76,10.10.50.1,Normal
2024-03-05 09:36:53,10.10.7.102,www.linkedin.com,A,93.184.6.167,10.10.50.1,Normal
2024-03-14 11:52:48,10.10.1.103,github.com,A,93.184.139.54,10.10.50.1,Normal
2024-03-07 16:49:47,10.10.5.102,outlook.office365.com,A,93.184.114.150,10.10.50.1,Normal
2024-03-23 16:10:21,10.10.4.105,www.linkedin.com,A,93.184.196.183,10.10.50.1,Normal
2024-03-29 16:54:06,10.10.1.101,teams.microsoft.com,A,93.184.22.108,10.10.50.1,Normal
2024-03-28 15:45:14,10.10.7.102,www.office.com,A,93.184.164.73,10.10.50.1,Normal
2024-03-06 16:21:48,10.10.6.104,www.google.com,A,93.184.7.159,10.10.50.1,Normal
2024-03-06 10:19:41,10.10.5.105,trello.com,A,93.184.55.2,10.10.50.1,Normal
2024-03-25 09:30:36,10.10.4.103,stackoverflow.com,A,93.184.155.139,10.10.50.1,Normal
2024-03-01 12:13:02,10.10.5.106,www.linkedin.com,A,93.184.162.63,10.10.50.1,Normal
2024-03-17 15:11:46,10.10.4.105,slack.com,A,93.184.44.61,10.10.50.1,Normal
2024-03-18 15:14:43,10.10.6.101,stackoverflow.com,A,93.184.48.193,10.10.50.1,Normal
2024-03-10 08:29:20,10.10.6.106,www.microsoft.com,A,93.184.100.81,10.10.50.1,Normal
2024-03-02 14:15:45,10.10.5.108,www.dropbox.com,A,93.184.94.160,10.10.50.1,Normal
2024-03-30 10:44:13,10.10.5.105,outlook.office365.com,A,93.184.109.159,10.10.50.1,Normal
2024-03-22 13:39:24,10.10.6.103,outlook.office365.com,A,93.184.36.3,10.10.50.1,Normal
2024-03-03 13:57:53,10.10.5.107,teams.microsoft.com,A,93.184.13.87,10.10.50.1,Normal
2024-03-24 09:18:49,10.10.5.110,www.office.com,A,93.184.137.88,10.10.50.1,Normal
2024-03-16 17:44:12,10.10.8.104,trello.com,A,93.184.101.177,10.10.50.1,Normal
2024-03-24 09:56:29,10.10.1.102,portal.azure.com,A,93.184.62.181,10.10.50.1,Normal
2024-03-20 16:58:13,10.10.8.102,outlook.office365.com,A,93.184.52.111,10.10.50.1,Normal
2024-03-17 15:00:06,10.10.9.104,docs.microsoft.com,A,93.184.87.18,10.10.50.1,Normal
2024-03-17 15:41:16,10.10.2.101,trello.com,A,93.184.40.145,10.10.50.1,Normal
2024-03-30 13:37:52,10.10.8.102,www.salesforce.com,A,93.184.47.193,10.10.50.1,Normal
2024-03-15 15:44:31,10.10.3.101,www.microsoft.com,A,93.184.131.32,10.10.50.1,Normal
2024-03-10 14:33:30,10.10.5.104,trello.com,A,93.184.103.34,10.10.50.1,Normal
2024-03-16 15:01:26,10.10.3.105,docs.microsoft.com,A,93.184.177.104,10.10.50.1,Normal
2024-03-10 14:16:14,10.10.6.102,teams.microsoft.com,A,93.184.122.96,10.10.50.1,Normal
2024-03-25 16:03:46,10.10.3.101,github.com,A,93.184.195.164,10.10.50.1,Normal
2024-03-11 13:24:56,10.10.6.103,www.linkedin.com,A,93.184.168.164,10.10.50.1,Normal
2024-03-10 10:02:44,10.10.1.105,stackoverflow.com,A,93.184.137.19,10.10.50.1,Normal
2024-03-27 08:45:48,10.10.6.102,teams.microsoft.com,A,93.184.172.40,10.10.50.1,Normal
2024-03-13 11:05:19,10.10.4.101,www.microsoft.com,A,93.184.97.166,10.10.50.1,Normal
2024-03-30 08:14:13,10.10.1.104,www.office.com,A,93.184.20.128,10.10.50.1,Normal
2024-03-26 12:47:26,10.10.3.105,outlook.office365.com,A,93.184.112.137,10.10.50.1,Normal
2024-03-01 13:38:28,10.10.3.102,www.salesforce.com,A,93.184.11.73,10.10.50.1,Normal
2024-03-08 11:18:18,10.10.8.104,trello.com,A,93.184.156.98,10.10.50.1,Normal
2024-03-13 09:42:49,10.10.8.103,outlook.office365.com,A,93.184.114.191,10.10.50.1,Normal
2024-03-02 15:05:24,10.10.1.105,www.salesforce.com,A,93.184.118.10,10.10.50.1,Normal
2024-03-22 15:36:09,10.10.5.104,www.linkedin.com,A,93.184.142.61,10.10.50.1,Normal
2024-03-29 08:09:42,10.10.2.107,portal.azure.com,A,93.184.114.6,10.10.50.1,Normal
2024-03-08 11:27:06,10.10.5.101,www.office.com,A,93.184.4.157,10.10.50.1,Normal
2024-03-07 16:21:13,10.10.5.105,www.salesforce.com,A,93.184.86.130,10.10.50.1,Normal
2024-03-29 14:56:30,10.10.5.101,trello.com,A,93.184.56.92,10.10.50.1,Normal
2024-03-20 17:59:08,10.10.8.101,docs.microsoft.com,A,93.184.148.183,10.10.50.1,Normal
2024-03-12 10:08:50,10.10.9.102,www.salesforce.com,A,93.184.20.191,10.10.50.1,Normal
2024-03-28 08:24:30,10.10.5.106,docs.microsoft.com,A,93.184.35.200,10.10.50.1,Normal
2024-03-19 13:14:26,10.10.9.104,outlook.office365.com,A,93.184.19.32,10.10.50.1,Normal
2024-03-06 17:42:17,10.10.5.109,www.office.com,A,93.184.23.11,10.10.50.1,Normal
2024-03-08 13:17:06,10.10.4.104,teams.microsoft.com,A,93.184.191.151,10.10.50.1,Normal
2024-03-25 14:37:57,10.10.7.101,zoom.us,A,93.184.89.121,10.10.50.1,Normal
2024-03-14 16:11:27,10.10.2.107,docs.microsoft.com,A,93.184.99.92,10.10.50.1,Normal
2024-03-08 17:05:48,10.10.8.102,docs.microsoft.com,A,93.184.93.107,10.10.50.1,Normal
2024-03-06 09:59:47,10.10.2.103,www.salesforce.com,A,93.184.109.110,10.10.50.1,Normal
2024-03-27 10:32:32,10.10.4.103,zoom.us,A,93.184.140.200,10.10.50.1,Normal
2024-03-14 12:44:59,10.10.2.101,portal.azure.com,A,93.184.9.7,10.10.50.1,Normal
2024-03-20 13:03:07,10.10.3.101,portal.azure.com,A,93.184.78.155,10.10.50.1,Normal
2024-03-14 16:00:26,10.10.9.104,slack.com,A,93.184.23.198,10.10.50.1,Normal
2024-03-12 17:42:28,10.10.4.103,docs.microsoft.com,A,93.184.29.3,10.10.50.1,Normal
2024-03-19 09:27:27,10.10.1.105,www.microsoft.com,A,93.184.69.129,10.10.50.1,Normal
2024-03-05 16:30:17,10.10.9.101,www.dropbox.com,A,93.184.51.173,10.10.50.1,Normal
2024-03-17 15:28:12,10.10.7.103,portal.azure.com,A,93.184.19.131,10.10.50.1,Normal
2024-03-25 11:59:06,10.10.3.102,zoom.us,A,93.184.23.84,10.10.50.1,Normal
2024-03-18 12:33:36,10.10.5.108,zoom.us,A,93.184.54.145,10.10.50.1,Normal
2024-03-20 11:59:01,10.10.2.105,slack.com,A,93.184.37.118,10.10.50.1,Normal
2024-03-30 12:03:15,10.10.8.103,stackoverflow.com,A,93.184.100.197,10.10.50.1,Normal
2024-03-03 15:05:11,10.10.7.101,www.linkedin.com,A,93.184.34.157,10.10.50.1,Normal
2024-03-18 08:29:17,10.10.8.105,slack.com,A,93.184.96.171,10.10.50.1,Normal
2024-03-14 16:17:00,10.10.8.104,www.microsoft.com,A,93.184.66.131,10.10.50.1,Normal
2024-03-26 16:33:57,10.10.5.103,www.office.com,A,93.184.57.177,10.10.50.1,Normal
2024-03-27 14:54:36,10.10.8.102,trello.com,A,93.184.124.39,10.10.50.1,Normal
2024-03-30 15:00:07,10.10.2.105,trello.com,A,93.184.111.167,10.10.50.1,Normal
2024-03-12 11:04:24,10.10.2.105,zoom.us,A,93.184.191.68,10.10.50.1,Normal
2024-03-20 10:02:05,10.10.2.101,www.office.com,A,93.184.17.194,10.10.50.1,Normal
2024-03-21 08:21:00,10.10.7.102,zoom.us,A,93.184.117.194,10.10.50.1,Normal
2024-03-29 12:28:21,10.10.5.108,trello.com,A,93.184.111.116,10.10.50.1,Normal
2024-03-23 10:28:28,10.10.4.104,github.com,A,93.184.140.120,10.10.50.1,Normal
2024-03-03 15:56:01,10.10.2.103,teams.microsoft.com,A,93.184.17.62,10.10.50.1,Normal
2024-03-09 12:47:54,10.10.2.104,github.com,A,93.184.123.113,10.10.50.1,Normal
2024-03-05 17:20:04,10.10.7.102,www.salesforce.com,A,93.184.109.164,10.10.50.1,Normal
2024-03-20 08:54:39,10.10.5.105,github.com,A,93.184.104.163,10.10.50.1,Normal
2024-03-09 13:45:20,10.10.3.101,www.google.com,A,93.184.184.44,10.10.50.1,Normal
2024-03-29 16:56:35,10.10.2.106,outlook.office365.com,A,93.184.94.128,10.10.50.1,Normal
2024-03-22 10:14:52,10.10.5.109,teams.microsoft.com,A,93.184.31.74,10.10.50.1,Normal
