timestamp,event_id,event_name,user,host,src_ip,script_block,script_block_id,path,category
2024-03-15 09:34:40,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-ChildItem -Path C:\Users -Recurse,block_37577,Console,Normal
2024-03-28 13:33:19,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-EventLog -LogName System -Newest 50,block_76761,Console,Normal
2024-03-13 11:05:44,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Set-Location C:\Users,block_51207,Console,Normal
2024-03-22 14:24:50,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Set-Location C:\Users,block_16308,Console,Normal
2024-03-16 09:55:07,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Set-Location C:\Users,block_99806,Console,Normal
2024-03-06 12:54:28,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Service,block_85173,Console,Normal
2024-03-05 08:28:03,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Get-ChildItem -Path C:\Users -Recurse,block_48233,Console,Normal
2024-03-14 10:43:51,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-ChildItem -Path C:\Users -Recurse,block_96928,Console,Normal
2024-03-05 08:00:09,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-ADUser -Filter *,block_60461,Console,Normal
2024-03-26 15:11:04,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-Process,block_32170,Console,Normal
2024-03-28 09:02:17,4104,ScriptBlockLogging,pmitchell,WIN-SOC-004,10.10.4.104,Get-ChildItem -Path C:\Users -Recurse,block_50348,Console,Normal
2024-03-27 11:32:27,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-ChildItem -Path C:\Users -Recurse,block_41474,Console,Normal
2024-03-14 09:16:22,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-EventLog -LogName System -Newest 50,block_84886,Console,Normal
2024-03-24 08:02:47,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-Process,block_94318,Console,Normal
2024-03-17 12:25:30,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Get-WmiObject Win32_OperatingSystem,block_24677,Console,Normal
2024-03-16 12:04:01,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ADUser -Filter *,block_76200,Console,Normal
2024-03-08 12:17:36,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-Process,block_89322,Console,Normal
2024-03-30 09:53:17,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Start-Service -Name Spooler,block_18195,Console,Normal
2024-03-10 10:59:40,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-NetAdapter,block_53674,Console,Normal
2024-03-04 12:44:10,4104,ScriptBlockLogging,eharris,WIN-FIN-005,10.10.2.105,Set-Location C:\Users,block_51002,Console,Normal
2024-03-23 14:15:43,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-EventLog -LogName System -Newest 50,block_38900,Console,Normal
2024-03-19 16:45:01,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-EventLog -LogName System -Newest 50,block_40981,Console,Normal
2024-03-07 13:05:16,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Set-Location C:\Users,block_28470,Console,Normal
2024-03-04 08:26:45,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-NetAdapter,block_52030,Console,Normal
2024-03-15 14:03:44,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Start-Service -Name Spooler,block_76647,Console,Normal
2024-03-05 14:26:20,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-ADUser -Filter *,block_36763,Console,Normal
2024-03-17 17:02:18,4104,ScriptBlockLogging,dreed,WIN-MKT-003,10.10.6.103,Set-Location C:\Users,block_17407,Console,Normal
2024-03-18 17:06:19,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-ChildItem -Path C:\Users -Recurse,block_25802,Console,Normal
2024-03-12 12:25:54,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Get-Service,block_73326,Console,Normal
2024-03-20 08:14:22,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Service,block_80292,Console,Normal
2024-03-12 13:57:13,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-NetAdapter,block_80337,Console,Normal
2024-03-04 12:25:19,4104,ScriptBlockLogging,jrivera,WIN-EXEC-003,10.10.7.103,Get-ADUser -Filter *,block_59955,Console,Normal
2024-03-19 09:15:39,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Set-Location C:\Users,block_81614,Console,Normal
2024-03-30 16:29:00,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-Service,block_17386,Console,Normal
2024-03-14 11:49:05,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-EventLog -LogName System -Newest 50,block_89414,Console,Normal
2024-03-05 11:41:24,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-EventLog -LogName System -Newest 50,block_62884,Console,Normal
2024-03-27 17:15:09,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-NetAdapter,block_41961,Console,Normal
2024-03-17 15:57:02,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Start-Service -Name Spooler,block_51197,Console,Normal
2024-03-20 12:12:56,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-NetAdapter,block_13547,Console,Normal
2024-03-03 09:31:40,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Get-Process,block_34868,Console,Normal
2024-03-01 14:49:06,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_55182,Console,Normal
2024-03-13 08:23:33,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-EventLog -LogName System -Newest 50,block_12935,Console,Normal
2024-03-16 08:15:55,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-Service,block_52494,Console,Normal
2024-03-28 16:28:06,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-WmiObject Win32_OperatingSystem,block_61153,Console,Normal
2024-03-30 09:14:53,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_51975,Console,Normal
2024-03-22 08:23:22,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-WmiObject Win32_OperatingSystem,block_78557,Console,Normal
2024-03-21 17:13:47,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-NetAdapter,block_67151,Console,Normal
2024-03-15 15:55:07,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_68009,Console,Normal
2024-03-23 08:37:52,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-Service,block_24727,Console,Normal
2024-03-21 16:03:16,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Set-Location C:\Users,block_86770,Console,Normal
2024-03-10 14:58:01,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-Process,block_20269,Console,Normal
2024-03-15 15:57:39,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-ADUser -Filter *,block_31983,Console,Normal
2024-03-19 15:02:04,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-WmiObject Win32_OperatingSystem,block_16950,Console,Normal
2024-03-05 08:22:39,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_78537,Console,Normal
2024-03-26 14:49:44,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-EventLog -LogName System -Newest 50,block_89185,Console,Normal
2024-03-16 17:12:41,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-Service,block_55445,Console,Normal
2024-03-08 09:36:38,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_39768,Console,Normal
2024-03-09 11:24:53,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Invoke-WebRequest -Uri https://www.microsoft.com,block_58603,Console,Normal
2024-03-21 13:37:10,4104,ScriptBlockLogging,pmitchell,WIN-SOC-004,10.10.4.104,Get-ADUser -Filter *,block_55025,Console,Normal
2024-03-10 11:24:49,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-Service,block_67264,Console,Normal
2024-03-17 08:53:45,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Get-ADUser -Filter *,block_86818,Console,Normal
2024-03-19 09:40:27,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-Process,block_49121,Console,Normal
2024-03-07 08:38:30,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Start-Service -Name Spooler,block_54080,Console,Normal
2024-03-20 12:18:23,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Set-Location C:\Users,block_58633,Console,Normal
2024-03-21 11:05:28,4104,ScriptBlockLogging,zstewart,WIN-SALES-009,10.10.5.109,Get-EventLog -LogName System -Newest 50,block_84232,Console,Normal
2024-03-05 09:08:10,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Invoke-WebRequest -Uri https://www.microsoft.com,block_62813,Console,Normal
2024-03-02 10:44:04,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-Service,block_90324,Console,Normal
2024-03-18 08:18:34,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-WmiObject Win32_OperatingSystem,block_58686,Console,Normal
2024-03-03 16:00:16,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-NetAdapter,block_34515,Console,Normal
2024-03-02 16:01:26,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-WmiObject Win32_OperatingSystem,block_68419,Console,Normal
2024-03-23 11:32:19,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-NetAdapter,block_49475,Console,Normal
2024-03-04 08:25:31,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-Process,block_44840,Console,Normal
2024-03-05 17:11:41,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-Process,block_98189,Console,Normal
2024-03-30 17:22:24,4104,ScriptBlockLogging,dreed,WIN-MKT-003,10.10.6.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_76349,Console,Normal
2024-03-07 12:25:54,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-ChildItem -Path C:\Users -Recurse,block_38001,Console,Normal
2024-03-09 14:50:51,4104,ScriptBlockLogging,svc_backup,DC-PRIMARY-001,10.10.50.1,Get-Service,block_46453,Console,Normal
2024-03-11 13:12:05,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-ADUser -Filter *,block_54241,Console,Normal
2024-03-10 09:50:39,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Set-Location C:\Users,block_47178,Console,Normal
2024-03-19 10:03:31,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Process,block_37503,Console,Normal
2024-03-21 09:47:30,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Set-Location C:\Users,block_87425,Console,Normal
2024-03-29 15:58:54,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-ADUser -Filter *,block_13743,Console,Normal
2024-03-30 15:36:19,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Start-Service -Name Spooler,block_11907,Console,Normal
2024-03-06 15:12:03,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-ChildItem -Path C:\Users -Recurse,block_22451,Console,Normal
2024-03-19 17:21:11,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-Service,block_69535,Console,Normal
2024-03-23 12:18:47,4104,ScriptBlockLogging,rsanders,WIN-RD-003,10.10.9.103,Get-Process,block_83274,Console,Normal
2024-03-04 14:02:45,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-ADUser -Filter *,block_82825,Console,Normal
2024-03-24 11:59:20,4104,ScriptBlockLogging,pmitchell,WIN-SOC-004,10.10.4.104,Set-Location C:\Users,block_96284,Console,Normal
2024-03-15 17:40:16,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-EventLog -LogName System -Newest 50,block_66491,Console,Normal
2024-03-10 14:45:18,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-EventLog -LogName System -Newest 50,block_78894,Console,Normal
2024-03-09 17:15:57,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_93044,Console,Normal
2024-03-21 10:25:17,4104,ScriptBlockLogging,bmorris,WIN-MKT-001,10.10.6.101,Get-Process,block_85223,Console,Normal
2024-03-04 08:03:36,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Process,block_10512,Console,Normal
2024-03-20 09:34:56,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Start-Service -Name Spooler,block_99095,Console,Normal
2024-03-18 11:59:57,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-WmiObject Win32_OperatingSystem,block_85828,Console,Normal
2024-03-21 11:47:56,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Start-Service -Name Spooler,block_12699,Console,Normal
2024-03-28 12:21:23,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-EventLog -LogName System -Newest 50,block_79726,Console,Normal
2024-03-02 10:22:35,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-ADUser -Filter *,block_46892,Console,Normal
2024-03-09 15:23:28,4104,ScriptBlockLogging,rsanders,WIN-RD-003,10.10.9.103,Get-Service,block_97916,Console,Normal
2024-03-11 14:28:56,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-ChildItem -Path C:\Users -Recurse,block_94028,Console,Normal
2024-03-14 12:51:16,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-ADUser -Filter *,block_14108,Console,Normal
2024-03-06 15:06:40,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-Process,block_29472,Console,Normal
2024-03-03 09:12:34,4104,ScriptBlockLogging,bmorris,WIN-MKT-001,10.10.6.101,Get-EventLog -LogName System -Newest 50,block_30874,Console,Normal
2024-03-01 10:48:14,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Set-Location C:\Users,block_41311,Console,Normal
2024-03-21 14:06:10,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Set-Location C:\Users,block_59397,Console,Normal
2024-03-27 14:14:08,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Start-Service -Name Spooler,block_67739,Console,Normal
2024-03-11 17:37:53,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Invoke-WebRequest -Uri https://www.microsoft.com,block_68492,Console,Normal
2024-03-06 16:18:30,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Process,block_30907,Console,Normal
2024-03-26 12:26:25,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-ChildItem -Path C:\Users -Recurse,block_85873,Console,Normal
2024-03-10 11:32:31,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Set-Location C:\Users,block_50567,Console,Normal
2024-03-13 14:01:37,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Get-ADUser -Filter *,block_88143,Console,Normal
2024-03-14 08:41:08,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ChildItem -Path C:\Users -Recurse,block_27502,Console,Normal
2024-03-22 12:48:59,4104,ScriptBlockLogging,zstewart,WIN-SALES-009,10.10.5.109,Get-ChildItem -Path C:\Users -Recurse,block_94000,Console,Normal
2024-03-15 11:40:41,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-Process,block_26783,Console,Normal
2024-03-02 11:24:19,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Get-NetAdapter,block_41041,Console,Normal
2024-03-11 12:37:33,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-ChildItem -Path C:\Users -Recurse,block_26843,Console,Normal
2024-03-17 14:20:58,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_56320,Console,Normal
2024-03-22 13:37:37,4104,ScriptBlockLogging,pmitchell,WIN-SOC-004,10.10.4.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_66177,Console,Normal
2024-03-11 13:54:42,4104,ScriptBlockLogging,eharris,WIN-FIN-005,10.10.2.105,Get-Service,block_16719,Console,Normal
2024-03-12 16:55:52,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-EventLog -LogName System -Newest 50,block_35565,Console,Normal
2024-03-28 08:03:37,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_38393,Console,Normal
2024-03-11 13:21:24,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Get-Service,block_55286,Console,Normal
2024-03-16 14:12:59,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-Process,block_78316,Console,Normal
2024-03-07 09:57:14,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Get-Service,block_33900,Console,Normal
2024-03-30 16:48:41,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Set-Location C:\Users,block_12657,Console,Normal
2024-03-13 10:16:31,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Start-Service -Name Spooler,block_73688,Console,Normal
2024-03-30 08:32:20,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Get-NetAdapter,block_86349,Console,Normal
2024-03-11 14:59:53,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-NetAdapter,block_89788,Console,Normal
2024-03-20 16:03:36,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Get-ChildItem -Path C:\Users -Recurse,block_12028,Console,Normal
2024-03-30 11:52:26,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Get-WmiObject Win32_OperatingSystem,block_91124,Console,Normal
2024-03-13 12:39:52,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-WmiObject Win32_OperatingSystem,block_45362,Console,Normal
2024-03-15 10:23:39,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_15102,Console,Normal
2024-03-07 16:46:45,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-EventLog -LogName System -Newest 50,block_42688,Console,Normal
2024-03-30 12:36:41,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Get-NetAdapter,block_43707,Console,Normal
2024-03-10 09:06:52,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_32602,Console,Normal
2024-03-19 11:58:10,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-Process,block_28331,Console,Normal
2024-03-21 09:08:49,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Set-Location C:\Users,block_44627,Console,Normal
2024-03-18 12:02:16,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Start-Service -Name Spooler,block_19496,Console,Normal
2024-03-06 16:23:33,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Get-ADUser -Filter *,block_82252,Console,Normal
2024-03-05 11:08:00,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Set-Location C:\Users,block_79177,Console,Normal
2024-03-29 12:25:47,4104,ScriptBlockLogging,rsanders,WIN-RD-003,10.10.9.103,Get-NetAdapter,block_14335,Console,Normal
2024-03-03 08:11:07,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_62009,Console,Normal
2024-03-03 12:12:07,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-WmiObject Win32_OperatingSystem,block_64447,Console,Normal
2024-03-07 13:47:05,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Service,block_47042,Console,Normal
2024-03-22 08:17:17,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-Process,block_76926,Console,Normal
2024-03-24 09:12:57,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-WmiObject Win32_OperatingSystem,block_77400,Console,Normal
2024-03-27 16:48:03,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Invoke-WebRequest -Uri https://www.microsoft.com,block_73345,Console,Normal
2024-03-12 12:39:05,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-Service,block_78069,Console,Normal
2024-03-10 08:13:01,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Start-Service -Name Spooler,block_64278,Console,Normal
2024-03-05 14:44:34,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_88428,Console,Normal
2024-03-01 10:29:44,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-Service,block_70810,Console,Normal
2024-03-13 10:43:53,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-NetAdapter,block_76634,Console,Normal
2024-03-19 16:07:56,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-NetAdapter,block_20900,Console,Normal
2024-03-06 09:10:41,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Get-WmiObject Win32_OperatingSystem,block_33723,Console,Normal
2024-03-11 17:29:20,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_43983,Console,Normal
2024-03-27 15:57:17,4104,ScriptBlockLogging,eharris,WIN-FIN-005,10.10.2.105,Get-WmiObject Win32_OperatingSystem,block_33961,Console,Normal
2024-03-08 09:47:22,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-Service,block_92791,Console,Normal
2024-03-16 09:22:29,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-Process,block_64895,Console,Normal
2024-03-12 14:04:20,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-Process,block_79516,Console,Normal
2024-03-09 13:07:03,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Start-Service -Name Spooler,block_17912,Console,Normal
2024-03-04 13:46:37,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Start-Service -Name Spooler,block_93663,Console,Normal
2024-03-08 14:50:23,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_47687,Console,Normal
